Date,Open,High,Low,Close,Adj Close,Volume
2017-01-20,5.590850,5.934310,5.352330,5.867530,5.867530,438067
2017-01-23,6.125130,6.478130,5.953390,6.134670,6.134670,345681
2017-01-24,6.010640,6.134670,5.447740,5.676710,5.676710,266922
2017-01-25,5.590850,5.943850,5.457280,5.791200,5.791200,115017
2017-01-26,5.705340,5.991560,5.705340,5.896150,5.896150,60675
2017-01-27,5.877070,6.010640,5.819820,5.867530,5.867530,52152
2017-01-30,6.182370,6.182370,5.857990,5.886610,5.886610,62484
2017-01-31,5.982020,5.982020,5.571760,5.705340,5.705340,74549
2017-02-01,5.638550,5.772120,5.314170,5.524060,5.524060,92010
2017-02-02,5.514520,5.514520,5.352330,5.419110,5.419110,31267
2017-02-03,5.400030,5.724420,5.380950,5.457280,5.457280,46630
2017-02-06,5.438200,5.495440,5.295080,5.314170,5.314170,39725
2017-02-07,5.295080,5.419110,5.161520,5.161520,5.161520,38943
2017-02-08,5.151980,5.361870,5.151980,5.256920,5.256920,16834
2017-02-09,5.276000,5.295080,5.047030,5.237840,5.237840,24064
2017-02-10,5.199680,5.199680,5.056570,5.190140,5.190140,20711
2017-02-13,5.190140,5.285540,5.085190,5.285540,5.285540,27230
2017-02-14,5.285540,5.295080,5.171060,5.180600,5.180600,10422
2017-02-15,5.218760,5.266460,5.113810,5.151980,5.151980,30844
2017-02-16,5.199680,5.199680,5.075650,5.161520,5.161520,13662
2017-02-17,5.132890,5.180600,5.075650,5.104270,5.104270,20185
2017-02-20,5.161520,5.161520,5.037490,5.066110,5.066110,26642
2017-02-21,5.104270,5.151980,5.037490,5.085190,5.085190,35835
2017-02-22,5.104270,5.237840,5.094730,5.123350,5.123350,31188
2017-02-23,5.094730,5.123350,4.999320,5.008860,5.008860,38002
2017-02-24,4.980240,5.027950,4.913460,4.989780,4.989780,21332
2017-02-27,5.056570,5.056570,4.865750,4.932540,4.932540,25754
2017-02-28,4.894380,5.008860,4.808510,5.008860,5.008860,16912
2017-03-01,4.856210,4.961160,4.856210,4.942080,4.942080,12166
2017-03-02,4.942080,4.951620,4.779890,4.808510,4.808510,34009
2017-03-03,4.865750,4.932540,4.694020,4.932540,4.932540,35645
2017-03-06,5.104270,5.132890,4.779890,4.856210,4.856210,49386
2017-03-07,4.875300,4.875300,4.741720,4.846670,4.846670,24467
2017-03-08,4.846670,4.856210,4.770350,4.789430,4.789430,10545
2017-03-09,4.770350,4.884830,4.770350,4.837130,4.837130,12457
2017-03-10,4.655860,5.056570,4.655860,4.999320,4.999320,126703
2017-03-13,5.056570,5.056570,4.827590,4.951620,4.951620,29794
2017-03-14,4.919340,4.987120,4.764400,4.774080,4.774080,16873
2017-03-15,4.793450,4.938710,4.793450,4.822500,4.822500,11415
2017-03-16,4.774080,4.967760,4.725660,4.890290,4.890290,42406
2017-03-17,4.967760,4.967760,4.764400,4.764400,4.764400,16228
2017-03-20,4.764400,4.832180,4.725660,4.793450,4.793450,18031
2017-03-21,4.783770,4.832180,4.725660,4.764400,4.764400,12045
2017-03-22,4.725660,4.745030,4.590090,4.657880,4.657880,23527
2017-03-23,4.657880,4.686930,4.570720,4.590090,4.590090,12927
2017-03-24,4.570720,4.861240,4.541670,4.841870,4.841870,30640
2017-03-27,4.841870,4.880600,4.745030,4.803130,4.803130,12845
2017-03-28,4.774080,4.812820,4.754710,4.783770,4.783770,4067
2017-03-29,4.745030,4.880600,4.745030,4.841870,4.841870,10426
2017-03-30,4.812820,4.841870,4.764400,4.812820,4.812820,14005
2017-03-31,4.880600,4.967760,4.832180,4.958070,4.958070,13325
2017-04-03,4.841870,5.054910,4.841870,5.025860,5.025860,21377
2017-04-04,5.035540,5.200170,4.987120,5.093650,5.093650,37468
2017-04-05,5.025860,5.035540,4.774080,4.880600,4.880600,33662
2017-04-06,4.841870,4.938710,4.793450,4.861240,4.861240,29081
2017-04-07,4.841870,5.142070,4.793450,5.103330,5.103330,48768
2017-04-10,5.103330,5.122700,4.938710,4.987120,4.987120,27131
2017-04-11,4.987120,5.219530,4.958070,5.122700,5.122700,28600
2017-04-12,5.122700,5.122700,4.987120,5.025860,5.025860,22094
2017-04-13,5.103330,5.171120,4.958070,5.025860,5.025860,39410
2017-04-18,5.045230,5.200170,4.987120,4.987120,4.987120,61514
2017-04-19,4.958070,4.987120,4.938710,4.938710,4.938710,15492
2017-04-20,4.919340,4.996810,4.812820,4.880600,4.880600,23029
2017-04-21,4.832180,4.861240,4.793450,4.803130,4.803130,15349
2017-04-24,4.803130,5.054910,4.803130,4.996810,4.996810,31182
2017-04-25,5.045230,5.093650,4.996810,5.064600,5.064600,17572
2017-04-26,5.171120,5.171120,5.045230,5.142070,5.142070,24339
2017-04-27,5.151750,5.384160,5.142070,5.258270,5.258270,51363
2017-04-28,5.306690,5.374480,5.248590,5.306690,5.306690,19353
2017-05-02,5.413210,5.674670,5.326060,5.597200,5.597200,38423
2017-05-03,5.645620,5.664990,5.451940,5.606880,5.606880,43154
2017-05-04,5.587520,5.761820,5.568150,5.761820,5.761820,45829
2017-05-05,5.752140,5.810240,5.674670,5.761820,5.761820,46391
2017-05-08,5.810240,5.810240,5.577830,5.626250,5.626250,32303
2017-05-09,5.577830,5.810240,5.568150,5.742460,5.742460,35800
2017-05-10,5.742460,5.761820,5.413210,5.510050,5.510050,32961
2017-05-11,5.422890,5.548780,5.403530,5.510050,5.510050,23308
2017-05-12,5.529410,5.674670,5.461630,5.519730,5.519730,27324
2017-05-15,5.577830,5.713410,5.577830,5.655300,5.655300,12836
2017-05-16,5.664990,5.664990,5.568150,5.664990,5.664990,8395
2017-05-17,5.694040,5.713410,5.597200,5.597200,5.597200,14306
2017-05-18,5.577830,5.713410,5.481000,5.577830,5.577830,28027
2017-05-19,5.568150,5.761820,5.568150,5.723090,5.723090,17438
2017-05-22,5.771510,5.790870,5.674670,5.790870,5.790870,19564
2017-05-23,5.761820,5.974870,5.761820,5.945820,5.945820,84311
2017-05-24,5.994230,5.994230,5.819930,5.858660,5.858660,50061
2017-05-25,5.819930,5.907080,5.723090,5.897400,5.897400,27976
2017-05-26,5.878030,5.897400,5.732770,5.897400,5.897400,9925
2017-05-29,5.878030,5.878030,5.761820,5.800560,5.800560,9478
2017-05-30,5.800560,5.800560,5.655300,5.664990,5.664990,22145
2017-05-31,5.664990,5.674670,5.393840,5.519730,5.519730,30235
2017-06-01,5.451940,5.752140,5.413210,5.732770,5.732770,17233
2017-06-02,5.761820,5.761820,5.645620,5.664990,5.664990,8307
2017-06-05,5.781190,5.781190,5.626250,5.664990,5.664990,8059
2017-06-06,5.664990,5.664990,5.539100,5.577830,5.577830,10936
2017-06-07,5.539100,5.548780,5.461630,5.529410,5.529410,15721
2017-06-08,5.529410,5.761820,5.500360,5.587520,5.587520,24032
2017-06-09,5.732770,5.790870,5.616570,5.655300,5.655300,32556
2017-06-12,5.674670,5.810240,5.548780,5.674670,5.674670,27663
2017-06-13,5.723090,5.723090,5.616570,5.674670,5.674670,3910
2017-06-14,5.635930,5.674670,5.529410,5.568150,5.568150,14871
2017-06-15,5.616570,5.994230,5.471310,5.984550,5.984550,131688
2017-06-16,5.994230,6.110440,5.848980,6.052340,6.052340,93284
2017-06-19,6.178230,6.623680,6.178230,6.400950,6.400950,131253
2017-06-20,6.536520,6.565570,6.236330,6.246010,6.246010,101614
2017-06-21,6.284750,6.284750,6.139490,6.187910,6.187910,25175
2017-06-22,6.207280,6.410630,6.207280,6.371900,6.371900,22359
2017-06-23,6.371900,6.410630,6.178230,6.294430,6.294430,16713
2017-06-26,6.410630,6.584940,6.342850,6.584940,6.584940,39838
2017-06-27,6.575260,6.575260,6.400950,6.526840,6.526840,26929
2017-06-28,6.459050,6.584940,6.439690,6.565570,6.565570,24877
2017-06-29,6.594630,6.604310,6.517160,6.517160,6.517160,23381
2017-06-30,6.468740,6.526840,6.410630,6.526840,6.526840,15049
2017-07-03,6.584940,6.584940,6.400950,6.488100,6.488100,13055
2017-07-04,6.507470,6.507470,6.400950,6.420320,6.420320,9047
2017-07-05,6.459050,6.459050,6.410630,6.410630,6.410630,7169
2017-07-06,6.410630,6.439690,6.187910,6.304110,6.304110,31428
2017-07-07,6.236330,6.236330,6.062020,6.129810,6.129810,17806
2017-07-10,6.062020,6.488100,6.062020,6.168540,6.168540,22425
2017-07-11,6.187910,6.459050,6.178230,6.333170,6.333170,14931
2017-07-12,6.313800,6.420320,6.294430,6.304110,6.304110,10121
2017-07-13,6.323480,6.391270,6.284750,6.323480,6.323480,5373
2017-07-14,6.342850,6.420320,6.304110,6.333170,6.333170,5861
2017-07-17,6.333170,6.410630,6.333170,6.410630,6.410630,4279
2017-07-18,6.410630,6.430000,6.362220,6.362220,6.362220,7624
2017-07-19,6.333170,6.333170,6.023280,6.168540,6.168540,25909
2017-07-20,6.139490,6.139490,6.023280,6.081390,6.081390,15185
2017-07-21,6.081390,6.236330,6.052340,6.197590,6.197590,7476
2017-07-24,6.265380,6.265380,6.120120,6.216960,6.216960,8878
2017-07-25,6.216960,6.284750,6.139490,6.226640,6.226640,2442
2017-07-26,6.226640,6.246010,5.819930,6.003920,6.003920,27935
2017-07-27,5.994230,5.994230,5.684350,5.723090,5.723090,30903
2017-07-28,5.723090,5.752140,5.374480,5.597200,5.597200,48637
2017-07-31,5.422890,5.597200,5.374480,5.519730,5.519730,23492
2017-08-01,5.568150,5.703720,5.568150,5.616570,5.616570,11386
2017-08-02,5.635930,5.684350,5.539100,5.606880,5.606880,10176
2017-08-03,5.539100,5.664990,5.277640,5.403530,5.403530,25676
2017-08-04,5.403530,5.403530,4.967760,5.093650,5.093650,93458
2017-08-07,5.093650,5.326060,5.074280,5.229220,5.229220,24729
2017-08-08,5.326060,5.326060,5.132380,5.287320,5.287320,19633
2017-08-09,5.287320,5.326060,5.190480,5.200170,5.200170,8742
2017-08-10,5.209850,5.355110,5.180800,5.229220,5.229220,3325
2017-08-11,5.326060,5.326060,4.977440,5.054910,5.054910,25288
2017-08-14,5.103330,5.219530,5.025860,5.132380,5.132380,7466
2017-08-15,5.209850,5.219530,5.209850,5.219530,5.219530,1197
2017-08-16,5.297010,5.403530,5.229220,5.335740,5.335740,12561
2017-08-17,5.335740,5.403530,5.306690,5.335740,5.335740,4557
2017-08-18,5.326060,5.384160,5.316370,5.364790,5.364790,2833
2017-08-21,5.403530,5.403530,5.287320,5.364790,5.364790,6358
2017-08-22,5.335740,5.374480,5.297010,5.364790,5.364790,2777
2017-08-23,5.306690,5.374480,5.306690,5.364790,5.364790,2736
2017-08-24,5.364790,5.519730,5.335740,5.403530,5.403530,11105
2017-08-25,5.403530,5.471310,5.306690,5.432580,5.432580,6883
2017-08-28,5.481000,5.635930,5.326060,5.422890,5.422890,20112
2017-08-29,5.403530,5.461630,5.335740,5.384160,5.384160,3274
2017-08-30,5.384160,5.413210,5.326060,5.374480,5.374480,6030
2017-08-31,5.364790,5.374480,5.132380,5.209850,5.209850,21494
2017-09-01,5.267950,5.267950,5.132380,5.258270,5.258270,16391
2017-09-04,5.238900,5.238900,5.016180,5.219530,5.219530,18520
2017-09-05,5.219530,5.132380,4.870920,5.113010,5.113010,40548
2017-09-06,4.987120,5.461630,4.987120,5.248590,5.248590,15762
2017-09-07,5.248590,5.316370,5.209850,5.258270,5.258270,1330
2017-09-08,5.248590,5.229220,4.987120,5.132380,5.132380,25202
2017-09-11,5.171120,5.335740,5.113010,5.200170,5.200170,21290
2017-09-12,5.190480,5.200170,5.054910,5.132380,5.132380,2254
2017-09-13,5.054910,5.171120,4.948390,5.054910,5.054910,20644
2017-09-14,5.113010,5.316370,5.064600,5.277640,5.277640,35315
2017-09-15,5.267950,5.316370,5.190480,5.316370,5.316370,10137
2017-09-18,5.316370,5.413210,5.180800,5.277640,5.277640,6630
2017-09-19,5.326060,5.326060,5.151750,5.229220,5.229220,7885
2017-09-20,5.219530,5.326060,5.171120,5.326060,5.326060,6903
2017-09-21,5.345420,5.374480,5.161430,5.374480,5.374480,4560
2017-09-22,5.025860,5.025860,4.783770,4.851550,4.851550,110137
2017-09-25,4.841870,4.967760,4.619140,4.619140,4.619140,88814
2017-09-26,4.657880,4.715980,4.454520,4.551360,4.551360,29443
2017-09-27,4.551360,4.754710,4.493250,4.754710,4.754710,9365
2017-09-28,4.774080,4.783770,4.677250,4.783770,4.783770,8065
2017-09-29,4.783770,4.832180,4.706300,4.803130,4.803130,15694
2017-10-02,4.735350,4.774080,4.715980,4.745030,4.745030,10321
2017-10-03,4.677250,4.909660,4.570720,4.909660,4.909660,26205
2017-10-04,4.938710,4.987120,4.822500,4.987120,4.987120,17734
2017-10-05,4.996810,4.996810,4.851550,4.967760,4.967760,8700
2017-10-06,4.948390,4.948390,4.803130,4.909660,4.909660,10717
2017-10-09,4.958070,4.958070,4.696610,4.774080,4.774080,15492
2017-10-10,4.764400,4.764400,4.561040,4.686930,4.686930,23771
2017-10-11,4.561040,4.686930,4.561040,4.590090,4.590090,9532
2017-10-12,4.483570,4.619140,4.483570,4.551360,4.551360,19903
2017-10-13,4.570720,4.657880,4.502940,4.531990,4.531990,12637
2017-10-16,4.551360,4.648190,4.531990,4.628830,4.628830,7187
2017-10-17,4.619140,4.938710,4.512620,4.696610,4.696610,33170
2017-10-18,4.686930,4.686930,4.502940,4.599770,4.599770,20432
2017-10-19,4.590090,4.638510,4.493250,4.551360,4.551360,11376
2017-10-20,4.502940,4.551360,4.241480,4.270530,4.270530,82992
2017-10-23,4.348000,4.348000,4.067170,4.125270,4.125270,61980
2017-10-24,4.164010,4.212430,4.076850,4.193060,4.193060,10974
2017-10-25,4.289900,4.299580,4.047800,4.115590,4.115590,46136
2017-10-26,4.241480,4.241480,4.009070,4.067170,4.067170,41346
2017-10-27,4.067170,4.115590,4.009070,4.105910,4.105910,38653
2017-10-30,4.134960,4.154320,4.028440,4.105910,4.105910,47536
2017-10-31,4.067170,4.115590,3.941280,3.999380,3.999380,33845
2017-11-01,3.931600,3.970330,3.805710,3.873500,3.873500,40227
2017-11-02,3.873500,3.873500,3.660450,3.834760,3.834760,39628
2017-11-03,3.825080,4.096220,3.776660,4.086540,4.086540,43533
2017-11-06,4.115590,4.735350,4.115590,4.677250,4.677250,123163
2017-11-07,4.696610,4.715980,4.415780,4.473890,4.473890,33385
2017-11-08,4.483570,4.483570,4.260850,4.377050,4.377050,21313
2017-11-09,4.318950,4.406100,4.028440,4.202740,4.202740,26511
2017-11-10,4.164010,4.222110,4.105910,4.222110,4.222110,15238
2017-11-13,4.173690,4.299580,4.125270,4.222110,4.222110,9167
2017-11-14,4.212430,4.231790,4.105910,4.212430,4.212430,9227
2017-11-15,4.125270,4.212430,4.115590,4.183370,4.183370,7406
2017-11-16,4.134960,4.202740,4.018750,4.183370,4.183370,16120
2017-11-17,4.173690,4.183370,4.076850,4.183370,4.183370,4037
2017-11-20,4.183370,4.183370,4.076850,4.086540,4.086540,4977
2017-11-21,4.067170,4.260850,4.057490,4.260850,4.260850,11410
2017-11-22,4.260850,4.444840,4.260850,4.377050,4.377050,10349
2017-11-23,4.377050,4.377050,4.134960,4.367370,4.367370,8919
2017-11-24,4.260850,4.348000,4.173690,4.318950,4.318950,6950
2017-11-27,4.260850,4.357680,4.222110,4.270530,4.270530,764
2017-11-28,4.222110,4.377050,4.202740,4.299580,4.299580,9287
2017-11-29,4.299580,4.309260,4.212430,4.241480,4.241480,4793
2017-11-30,4.251160,4.280210,4.183370,4.270530,4.270530,2157
2017-12-01,4.270530,4.348000,4.076850,4.299580,4.299580,16264
2017-12-04,4.289900,4.289900,4.154320,4.251160,4.251160,7630
2017-12-05,4.260850,4.260850,4.115590,4.154320,4.154320,12680
2017-12-06,4.164010,4.164010,4.047800,4.144640,4.144640,14255
2017-12-07,4.134960,4.134960,3.912230,4.067170,4.067170,13208
2017-12-08,4.067170,4.067170,3.699190,3.912230,3.912230,65743
2017-12-11,3.776660,3.844440,3.728240,3.786340,3.786340,9826
2017-12-12,3.863810,3.921910,3.805710,3.912230,3.912230,19251
2017-12-13,3.873500,3.989700,3.844440,3.980020,3.980020,6604
2017-12-14,3.999380,4.057490,3.912230,3.999380,3.999380,13260
2017-12-15,3.999380,4.105910,3.999380,4.047800,4.047800,13685
2017-12-18,4.144640,4.144640,3.999380,4.105910,4.105910,6761
2017-12-19,4.096220,4.096220,4.009070,4.047800,4.047800,3674
2017-12-20,3.892860,4.038120,3.892860,3.970330,3.970330,10786
2017-12-21,3.941280,4.096220,3.873500,4.096220,4.096220,24203
2017-12-22,4.154320,4.154320,4.038120,4.038120,4.038120,20574
2017-12-27,4.047800,4.231790,3.960650,4.086540,4.086540,25069
2017-12-28,4.057490,4.357680,4.057490,4.357680,4.357680,18120
2017-12-29,4.377050,4.541670,4.299580,4.483570,4.483570,14600
2018-01-02,4.502940,4.502940,4.406100,4.483570,4.483570,7068
2018-01-03,4.483570,4.502940,4.410940,4.415780,4.415780,9408
2018-01-04,4.415780,4.449680,4.357680,4.449680,4.449680,12237
2018-01-05,4.454520,4.536830,4.449680,4.517460,4.517460,6441
2018-01-08,4.536830,4.536830,4.478730,4.502940,4.502940,13197
2018-01-09,4.522310,4.541670,4.464200,4.502940,4.502940,10746
2018-01-10,4.507780,4.517460,4.386730,4.444840,4.444840,13506
2018-01-11,4.449680,4.507780,4.435150,4.469050,4.469050,7931
2018-01-12,4.469050,4.469050,4.357680,4.357680,4.357680,19181
2018-01-15,4.454520,4.454520,4.260850,4.401260,4.401260,13667
2018-01-16,4.391570,4.396420,4.285050,4.309260,4.309260,15246
2018-01-17,4.367370,4.449680,4.333470,4.362520,4.362520,4871
2018-01-18,4.435150,4.444840,4.372210,4.439990,4.439990,10203
2018-01-19,4.439990,4.439990,4.391570,4.430310,4.430310,4220
2018-01-22,4.260850,4.469050,4.183370,4.333470,4.333470,72970
2018-01-23,4.309260,4.396420,4.212430,4.299580,4.299580,16025
2018-01-24,4.377050,4.377050,4.260850,4.309260,4.309260,11579
2018-01-25,4.343160,4.343160,4.251160,4.251160,4.251160,12148
2018-01-26,4.251160,4.304420,4.226950,4.299580,4.299580,6059
2018-01-29,4.299580,4.348000,4.246320,4.343160,4.343160,16077
2018-01-30,4.338310,4.338310,4.120430,4.125270,4.125270,20871
2018-01-31,4.139800,4.188220,4.067170,4.115590,4.115590,17723
2018-02-01,4.110750,4.115590,3.999380,4.101060,4.101060,14056
2018-02-02,4.774080,4.890290,4.512620,4.648190,4.648190,211070
2018-02-05,4.706300,4.706300,4.444840,4.599770,4.599770,37262
2018-02-06,4.357680,4.483570,4.130110,4.367370,4.367370,42765
2018-02-07,4.381890,4.498100,4.381890,4.444840,4.444840,7649
2018-02-08,4.454520,4.454520,4.265690,4.362520,4.362520,7725
2018-02-09,4.357680,4.357680,4.285050,4.289900,4.289900,11540
2018-02-12,4.309260,4.454520,4.265690,4.439990,4.439990,5468
2018-02-13,4.449680,4.599770,4.367370,4.570720,4.570720,33530
2018-02-14,4.454520,4.546510,4.115590,4.367370,4.367370,35279
2018-02-15,4.415780,4.415780,4.173690,4.328630,4.328630,16969
2018-02-16,4.309260,4.323790,4.067170,4.154320,4.154320,28132
2018-02-19,4.260850,4.260850,4.134960,4.260850,4.260850,2917
2018-02-20,4.260850,4.280210,4.183370,4.280210,4.280210,919
2018-02-21,4.241480,4.304420,4.193060,4.265690,4.265690,5187
2018-02-22,4.222110,4.270530,4.222110,4.260850,4.260850,2513
2018-02-23,4.251160,4.251160,4.188220,4.222110,4.222110,2703
2018-02-26,4.222110,4.294740,4.222110,4.265690,4.265690,2205
2018-02-27,4.251160,4.285050,4.164010,4.212430,4.212430,13488
2018-02-28,4.164010,4.217270,4.164010,4.202740,4.202740,7007
2018-03-01,4.241480,4.348000,4.173690,4.289900,4.289900,7468
2018-03-02,4.241480,4.294740,4.202740,4.231790,4.231790,6382
2018-03-05,4.280210,4.280210,4.173690,4.241480,4.241480,14160
2018-03-06,4.246320,4.299580,4.246320,4.265690,4.265690,2257
2018-03-07,4.275370,4.299580,4.275370,4.299580,4.299580,2063
2018-03-08,4.309260,4.309260,4.246320,4.275370,4.275370,8577
2018-03-09,4.309260,4.309260,4.246320,4.251160,4.251160,2788
2018-03-12,4.260850,4.289900,4.246320,4.246320,4.246320,2347
2018-03-13,4.251160,4.299580,4.246320,4.246320,4.246320,3368
2018-03-14,4.241480,4.309260,4.212430,4.309260,4.309260,3718
2018-03-15,4.260850,4.265690,4.217270,4.231790,4.231790,3350
2018-03-16,4.265690,4.265690,4.144640,4.164010,4.164010,14382
2018-03-19,4.164010,4.270530,4.091380,4.164010,4.164010,5460
2018-03-20,4.168850,4.222110,4.164010,4.164010,4.164010,2650
2018-03-21,4.154320,4.154320,4.047800,4.076850,4.076850,20128
2018-03-22,4.067170,4.164010,4.047800,4.057490,4.057490,9123
2018-03-23,4.062330,4.101060,4.023590,4.042960,4.042960,8945
2018-03-26,4.067170,4.072010,3.975170,4.009070,4.009070,9695
2018-03-27,4.076850,4.105910,4.009070,4.096220,4.096220,3956
2018-03-28,4.110750,4.110750,4.042960,4.067170,4.067170,2651
2018-03-29,4.062330,4.115590,4.038120,4.067170,4.067170,7618
2018-04-03,4.154320,4.154320,4.047800,4.047800,4.047800,4019
2018-04-04,4.086540,4.110750,4.033280,4.033280,4.033280,10923
2018-04-05,4.081700,4.081700,4.038120,4.067170,4.067170,11137
2018-04-06,4.067170,4.091380,4.047800,4.047800,4.047800,7173
2018-04-09,4.052640,4.081700,4.052640,4.067170,4.067170,1754
2018-04-10,4.081700,4.081700,4.047800,4.081700,4.081700,1816
2018-04-11,4.091380,4.105910,4.047800,4.067170,4.067170,8180
2018-04-12,4.038120,4.105910,4.028440,4.105910,4.105910,5114
2018-04-13,4.115590,4.115590,4.062330,4.067170,4.067170,5793
2018-04-16,4.105910,4.105910,4.042960,4.042960,4.042960,4934
2018-04-17,4.047800,4.067170,3.999380,3.999380,3.999380,5725
2018-04-18,4.033280,4.067170,4.028440,4.067170,4.067170,4594
2018-04-19,4.086540,4.086540,4.052640,4.052640,4.052640,9017
2018-04-20,4.067170,4.091380,4.047800,4.047800,4.047800,11506
2018-04-23,4.047800,4.086540,4.047800,4.076850,4.076850,6061
2018-04-24,4.067170,4.067170,4.004220,4.042960,4.042960,3211
2018-04-25,4.042960,4.047800,3.989700,4.018750,4.018750,3916
2018-04-26,4.018750,4.018750,3.960650,3.960650,3.960650,6778
2018-04-27,3.950960,4.018750,3.921910,4.018750,4.018750,14873
2018-04-30,3.970330,4.202740,3.921910,4.018750,4.018750,21691
2018-05-02,4.018750,4.018750,3.931600,3.980020,3.980020,12019
2018-05-03,3.980020,3.980020,3.921910,3.921910,3.921910,12981
2018-05-04,3.921910,3.936440,3.897700,3.897700,3.897700,11106
2018-05-07,3.921910,3.921910,3.834760,3.844440,3.844440,14581
2018-05-08,3.834760,3.873500,3.757290,3.786340,3.786340,10959
2018-05-09,3.776660,3.825080,3.752450,3.771820,3.771820,10073
2018-05-10,3.776660,3.776660,3.718550,3.728240,3.728240,11870
2018-05-11,3.728240,3.766970,3.728240,3.728240,3.728240,11508
2018-05-14,3.728240,3.747610,3.708870,3.723400,3.723400,9339
2018-05-15,3.699190,3.699190,3.641080,3.660450,3.660450,14983
2018-05-16,3.679820,3.728240,3.645930,3.670140,3.670140,17776
2018-05-17,3.670140,3.805710,3.670140,3.699190,3.699190,31925
2018-05-18,3.708870,3.771820,3.699190,3.708870,3.708870,22177
2018-05-21,3.708870,3.800870,3.645930,3.762130,3.762130,25502
2018-05-22,3.771820,3.873500,3.766970,3.825080,3.825080,12275
2018-05-23,3.873500,4.038120,3.873500,3.970330,3.970330,36948
2018-05-24,3.921910,4.033280,3.921910,3.970330,3.970330,9341
2018-05-25,3.970330,3.970330,3.868650,3.873500,3.873500,5476
2018-05-28,3.825080,3.868650,3.737920,3.757290,3.757290,7550
2018-05-29,3.825080,3.849290,3.650770,3.810550,3.810550,8199
2018-05-30,3.805710,3.805710,3.645930,3.699190,3.699190,18925
2018-05-31,3.708870,3.800870,3.699190,3.728240,3.728240,14101
2018-06-01,3.796030,3.810550,3.694350,3.810550,3.810550,10153
2018-06-04,3.825080,3.854130,3.742760,3.854130,3.854130,7296
2018-06-05,3.980020,3.999380,3.873500,3.941280,3.941280,7585
2018-06-06,3.902550,3.965490,3.858970,3.921910,3.921910,7432
2018-06-07,3.931600,3.936440,3.781500,3.825080,3.825080,8658
2018-06-08,3.825080,3.825080,3.689500,3.820230,3.820230,13706
2018-06-11,3.820230,3.825080,3.679820,3.771820,3.771820,7375
2018-06-12,3.771820,3.771820,3.650770,3.762130,3.762130,18022
2018-06-13,3.752450,3.796030,3.660450,3.723400,3.723400,20110
2018-06-14,3.718550,3.771820,3.679820,3.699190,3.699190,12919
2018-06-15,3.728240,4.009070,3.655610,3.766970,3.766970,28220
2018-06-18,3.825080,3.825080,3.670140,3.674980,3.674980,15209
2018-06-19,3.670140,3.766970,3.670140,3.679820,3.679820,33446
2018-06-20,3.689500,3.762130,3.670140,3.670140,3.670140,8130
2018-06-21,3.766970,3.820230,3.674980,3.689500,3.689500,15568
2018-06-22,3.728240,3.762130,3.592670,3.597510,3.597510,18603
2018-06-25,3.592670,3.762130,3.582980,3.597510,3.597510,9447
2018-06-26,3.582980,3.670140,3.244050,3.331210,3.331210,69368
2018-06-27,3.292470,3.369940,2.963220,3.060060,3.060060,43431
2018-06-28,3.060060,3.195630,3.050380,3.098800,3.098800,11927
2018-06-29,3.098800,3.176270,2.972910,3.108480,3.108480,21088
2018-07-02,3.185950,3.316680,3.098800,3.258580,3.258580,2970
2018-07-03,3.244050,3.331210,3.185950,3.277950,3.277950,4210
2018-07-04,3.234370,3.316680,3.195630,3.244050,3.244050,3364
2018-07-05,3.331210,3.331210,3.244050,3.263420,3.263420,2087
2018-07-06,3.302150,3.345730,3.302150,3.345730,3.345730,5538
2018-07-09,3.389310,3.389310,3.263420,3.384470,3.384470,5837
2018-07-10,3.398990,3.578140,3.297310,3.573300,3.573300,17746
2018-07-11,3.573300,3.737920,3.549090,3.737920,3.737920,11334
2018-07-12,3.679820,3.733080,3.582980,3.655610,3.655610,7043
2018-07-13,3.641080,3.694350,3.292470,3.423200,3.423200,22725
2018-07-16,3.389310,3.728240,3.340890,3.728240,3.728240,11064
2018-07-17,3.723400,3.723400,3.398990,3.534560,3.534560,16528
2018-07-18,3.534560,3.534560,3.471620,3.471620,3.471620,340
2018-07-19,3.534560,3.534560,3.340890,3.345730,3.345730,6512
2018-07-20,3.340890,3.418360,3.244050,3.292470,3.292470,9871
2018-07-23,3.292470,3.321520,3.181110,3.195630,3.195630,6233
2018-07-24,3.244050,3.244050,3.185950,3.239210,3.239210,3757
2018-07-25,3.195630,3.195630,3.098800,3.098800,3.098800,9721
2018-07-26,3.244050,3.244050,3.123000,3.244050,3.244050,4448
2018-07-27,3.244050,3.389310,3.244050,3.336050,3.336050,2849
2018-07-30,3.389310,3.389310,3.307000,3.365100,3.365100,1652
2018-07-31,3.340890,3.340890,3.297310,3.340890,3.340890,421
2018-08-01,3.340890,3.379620,3.307000,3.379620,3.379620,5713
2018-08-02,3.379620,3.379620,3.248890,3.379620,3.379620,1240
2018-08-03,3.374780,3.379620,3.340890,3.379620,3.379620,1694
2018-08-06,3.379620,3.384470,3.340890,3.384470,3.384470,365
2018-08-07,3.384470,3.384470,3.316680,3.316680,3.316680,1799
2018-08-08,3.374780,3.389310,3.316680,3.316680,3.316680,2591
2018-08-09,3.389310,3.389310,3.311840,3.350570,3.350570,2431
2018-08-10,3.350570,3.350570,3.292470,3.331210,3.331210,4414
2018-08-13,3.350570,3.350570,3.292470,3.292470,3.292470,921
2018-08-14,3.297310,3.350570,3.292470,3.350570,3.350570,1044
